Coverage: 6.72%

LLVM-COV REPORT:
Filename                                                                  Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
opt/homebrew/lib/QtCore.framework/Headers/qbindingstorage.h                     5                 5     0.00%           5                 5     0.00%          17                17     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qbytearray.h                        183               182     0.55%         171               170     0.58%         246               245     0.41%          10                10     0.00%
opt/homebrew/lib/QtCore.framework/Headers/qbytearrayalgorithms.h               16                11    31.25%           7                 6    14.29%          32                27    15.62%           6                 4    33.33%
opt/homebrew/lib/QtCore.framework/Headers/qbytearraylist.h                      2                 2     0.00%           2                 2     0.00%           4                 4     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qbytearrayview.h                     81                77     4.94%          77                73     5.19%         108               102     5.56%           6                 6     0.00%
opt/homebrew/lib/QtCore.framework/Headers/qcalendar.h                           9                 9     0.00%           9                 9     0.00%           9                 9     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qcborcommon.h                         7                 7     0.00%           7                 7     0.00%          11                11     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qcborvalue.h                        142               142     0.00%         142               142     0.00%         172               172     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qchar.h                             108               107     0.93%         108               107     0.93%         141               140     0.71%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qcompare.h                          111               111     0.00%         111               111     0.00%         134               134     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qcompare_impl.h                       1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qcomparehelpers.h                     2                 2     0.00%           2                 2     0.00%          32                32     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qcontainertools_impl.h               45                45     0.00%           8                 8     0.00%          86                86     0.00%          30                30     0.00%
opt/homebrew/lib/QtCore.framework/Headers/qcoreapplication.h                    1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qcoreevent.h                         19                18     5.26%          19                18     5.26%          19                18     5.26%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qdatastream.h                        22                22     0.00%          22                22     0.00%          59                59     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qdatetime.h                          54                54     0.00%          54                54     0.00%          74                74     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qdeadlinetimer.h                     17                17     0.00%          17                17     0.00%          24                24     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qdebug.h                             67                59    11.94%          65                59     9.23%          91                82     9.89%           2                 1    50.00%
opt/homebrew/lib/QtCore.framework/Headers/qdir.h                               14                14     0.00%          14                14     0.00%          26                26     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qelapsedtimer.h                       2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qendian.h                            25                25     0.00%          25                25     0.00%          94                94     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qeventloop.h                          5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qfile.h                               7                 7     0.00%           7                 7     0.00%          25                25     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qfileinfo.h                          21                21     0.00%          21                21     0.00%          23                23     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qflags.h                             30                21    30.00%          30                21    30.00%          37                27    27.03%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qfloat16.h                           56                56     0.00%          56                56     0.00%         136               136     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qfunctionaltools_impl.h               1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qhash.h                               3                 3     0.00%           3                 3     0.00%          23                23     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qhashfunctions.h                     29                29     0.00%          29                29     0.00%          71                71     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qjsonarray.h                         75                66    12.00%          73                66     9.59%          84                77     8.33%           4                 1    75.00%
opt/homebrew/lib/QtCore.framework/Headers/qjsondocument.h                       2                 2     0.00%           2                 2     0.00%           5                 5     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qjsonobject.h                        76                76     0.00%          76                76     0.00%          87                87     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qjsonvalue.h                         60                49    18.33%          60                49    18.33%          72                61    15.28%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qlatin1stringview.h                 117               117     0.00%         117               117     0.00%         155               155     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qline.h                              47                46     2.13%          47                46     2.13%         144               142     1.39%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qlist.h                              36                18    50.00%          30                16    46.67%          42                16    61.90%           2                 2     0.00%
opt/homebrew/lib/QtCore.framework/Headers/qlocale.h                            28                28     0.00%          28                28     0.00%          28                28     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qlogging.h                            5                 3    40.00%           5                 3    40.00%           5                 3    40.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qmargins.h                           63                63     0.00%          63                63     0.00%         196               196     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qmath.h                              25                25     0.00%          25                25     0.00%         130               130     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qmetacontainer.h                     35                35     0.00%          35                35     0.00%         134               134     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qmetatype.h                         125               125     0.00%          97                97     0.00%         728               728     0.00%          14                14     0.00%
opt/homebrew/lib/QtCore.framework/Headers/qminmax.h                            10                 7    30.00%           4                 3    25.00%          12                11     8.33%           4                 3    25.00%
opt/homebrew/lib/QtCore.framework/Headers/qnamespace.h                         26                26     0.00%          26                26     0.00%          74                74     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qnumeric.h                           17                14    17.65%          14                13     7.14%          26                25     3.85%           2                 1    50.00%
opt/homebrew/lib/QtCore.framework/Headers/qobject.h                            41                28    31.71%          25                23     8.00%          99                64    35.35%           6                 4    33.33%
opt/homebrew/lib/QtCore.framework/Headers/qobject_impl.h                        2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qobjectdefs.h                        24                24     0.00%          24                24     0.00%          37                37     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qobjectdefs_impl.h                   36                24    33.33%          25                17    32.00%          83                49    40.96%          10                 3    70.00%
opt/homebrew/lib/QtCore.framework/Headers/qoverload.h                           1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qpoint.h                             58                54     6.90%          58                54     6.90%         143               135     5.59%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qrect.h                             141               136     3.55%         141               136     3.55%         347               341     1.73%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qrefcount.h                           6                 6     0.00%           6                 6     0.00%          22                22     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qregularexpression.h                 24                24     0.00%          24                24     0.00%          58                58     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qscopedpointer.h                      4                 3    25.00%           4                 3    25.00%           8                 5    37.50%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qshareddata.h                         6                 6     0.00%           6                 6     0.00%           6                 6     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qsharedpointer_impl.h                 9                 9     0.00%           9                 9     0.00%          12                12     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qsize.h                              61                56     8.20%          61                56     8.20%         108               101     6.48%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qstring.h                           325               312     4.00%         318               308     3.14%         443               430     2.93%           6                 4    33.33%
opt/homebrew/lib/QtCore.framework/Headers/qstringalgorithms.h                   6                 3    50.00%           3                 2    33.33%          26                21    19.23%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qstringbuilder.h                     31                31     0.00%          31                31     0.00%          77                77     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qstringconverter.h                   19                19     0.00%          19                19     0.00%          52                52     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qstringconverter_base.h              10                10     0.00%          10                10     0.00%          21                21     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qstringlist.h                        27                27     0.00%          27                27     0.00%          42                42     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qstringmatcher.h                      5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qstringtokenizer.h                    4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qstringview.h                       100               100     0.00%         100               100     0.00%         142               142     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qswap.h                               1                 0   100.00%           1                 0   100.00%           5                 0   100.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qtaggedpointer.h                      1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qtclasshelpermacros.h                 6                 5    16.67%           6                 5    16.67%          14                 9    35.71%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qtextstream.h                        11                10     9.09%          11                10     9.09%          20                19     5.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qtimer.h                             11                11     0.00%          11                11     0.00%          32                32     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qtimezone.h                          20                20     0.00%          20                20     0.00%          28                28     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qtmetamacros.h                        5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qtmochelpers.h                        2                 2     0.00%           2                 2     0.00%          32                32     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qtnoop.h                              1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qttypetraits.h                        1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qurl.h                               16                16     0.00%          16                16     0.00%          16                16     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qutf8stringview.h                     6                 6     0.00%           6                 6     0.00%           6                 6     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/quuid.h                              16                16     0.00%          16                16     0.00%          89                89     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qvariant.h                           36                34     5.56%          36                34     5.56%          68                66     2.94%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qvarlengtharray.h                     5                 5     0.00%           5                 5     0.00%          10                10     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qversiontagging.h                     1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qyieldcpu.h                           1                 1     0.00%           1                 1     0.00%          28                28     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qaction.h                              3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qbitmap.h                              2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qbrush.h                              17                17     0.00%          17                17     0.00%          17                17     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qcolor.h                              14                 4    71.43%           8                 4    50.00%          10                 4    60.00%           8                 4    50.00%
opt/homebrew/lib/QtGui.framework/Headers/qcursor.h                              7                 7     0.00%           7                 7     0.00%           7                 7     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qevent.h                             160               160     0.00%         160               160     0.00%         175               175     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qeventpoint.h                         12                12     0.00%          12                12     0.00%          12                12     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qfont.h                               17                14    17.65%          14                13     7.14%          29                28     3.45%           2                 1    50.00%
opt/homebrew/lib/QtGui.framework/Headers/qfontinfo.h                            2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qfontmetrics.h                         5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qguiapplication.h                      2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qicon.h                                6                 6     0.00%           6                 6     0.00%           6                 6     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qimage.h                              23                23     0.00%          23                23     0.00%          28                28     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qkeysequence.h                         6                 6     0.00%           6                 6     0.00%           6                 6     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qpaintdevice.h                        15                15     0.00%          15                15     0.00%          15                15     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qpainter.h                            85                85     0.00%          85                85     0.00%         260               260     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qpalette.h                            32                32     0.00%          32                32     0.00%          35                35     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qpen.h                                 3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qpicture.h                             2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qpixelformat.h                        35                35     0.00%          35                35     0.00%         125               125     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qpixmap.h                              9                 9     0.00%           9                 9     0.00%          17                17     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qpointingdevice.h                      4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qpolygon.h                            14                14     0.00%          14                14     0.00%          14                14     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qregion.h                             11                11     0.00%          11                11     0.00%          11                11     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qrgb.h                                11                11     0.00%          11                11     0.00%          32                32     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qrgba64.h                             38                38     0.00%          38                38     0.00%         131               131     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qtextcursor.h                          1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qtextformat.h                        214               214     0.00%         214               214     0.00%         293               293     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qtextoption.h                         16                16     0.00%          16                16     0.00%          22                22     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qtransform.h                          40                40     0.00%          40                40     0.00%         140               140     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qvalidator.h                           5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
opt/homebrew/lib/QtGui.framework/Headers/qvectornd.h                          117               117     0.00%         117               117     0.00%         430               430     0.00%           0                 0         -
opt/homebrew/lib/QtWidgets.framework/Headers/qapplication.h                     2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
opt/homebrew/lib/QtWidgets.framework/Headers/qcombobox.h                        5                 3    40.00%           5                 3    40.00%           5                 3    40.00%           0                 0         -
opt/homebrew/lib/QtWidgets.framework/Headers/qgraphicsscene.h                  10                 9    10.00%          10                 9    10.00%          10                 9    10.00%           0                 0         -
opt/homebrew/lib/QtWidgets.framework/Headers/qgraphicsview.h                   11                11     0.00%          11                11     0.00%          11                11     0.00%           0                 0         -
opt/homebrew/lib/QtWidgets.framework/Headers/qgridlayout.h                      1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
opt/homebrew/lib/QtWidgets.framework/Headers/qlabel.h                           2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
opt/homebrew/lib/QtWidgets.framework/Headers/qlayoutitem.h                      6                 4    33.33%           6                 4    33.33%           9                 7    22.22%           0                 0         -
opt/homebrew/lib/QtWidgets.framework/Headers/qmenu.h                            1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
opt/homebrew/lib/QtWidgets.framework/Headers/qmessagebox.h                      4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
opt/homebrew/lib/QtWidgets.framework/Headers/qrubberband.h                      5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
opt/homebrew/lib/QtWidgets.framework/Headers/qsizepolicy.h                     26                25     3.85%          26                25     3.85%          42                41     2.38%           0                 0         -
opt/homebrew/lib/QtWidgets.framework/Headers/qstyleoption.h                    24                24     0.00%          24                24     0.00%          24                24     0.00%           0                 0         -
opt/homebrew/lib/QtWidgets.framework/Headers/qwidget.h                         47                43     8.51%          47                43     8.51%          57                53     7.02%           0                 0         -

Files which contain no functions:
opt/homebrew/lib/QtCore.framework/Headers/qcompilerdetection.h                  0                 0         -           0                 0         -           0                 0         -           0                 0         -
opt/homebrew/lib/QtCore.framework/Headers/qtpreprocessorsupport.h               0                 0         -           0                 0         -           0                 0         -           0                 0         -
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
TOTAL                                                                        4807              4379     8.90%        4102              3909     4.71%        9379              8748     6.73%         548               439    19.89%
FUNC TESTS OUTPUT:

